ts,source,fetch_ok,total_items,total_weight,israel_items,israel_weight,attention_share,mean_sentiment,w_n2,w_n1,w_0,w_p1,w_p2,w_u
2026-09-04T15:45:26Z,spiegel,1,178,55,0,0,0.0,,,,,,,
2026-09-04T15:45:26Z,bild,1,185,55,0,0,0.0,,,,,,,
2026-09-04T15:45:26Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-04T15:45:26Z,corriere,1,249,55,0,0,0.0,,,,,,,
2026-09-04T15:45:26Z,cbc,1,33,55,0,0,0.0,,,,,,,
2026-09-04T15:45:26Z,abcau,1,80,55,0,0,0.0,,,,,,,
2026-09-04T16:17:41Z,nyt,1,37,55,1,3,0.05455,0.0,,,,,,
2026-09-04T16:17:41Z,usatoday,1,26,55,0,0,0.0,,,,,,,
2026-09-04T16:17:41Z,nypost,1,160,55,0,0,0.0,,,,,,,
2026-09-04T16:17:41Z,cnn,1,46,55,0,0,0.0,,,,,,,
2026-09-04T16:17:41Z,foxnews,1,124,55,0,0,0.0,,,,,,,
2026-09-04T16:17:41Z,nbcnews,1,56,55,0,0,0.0,,,,,,,
2026-09-04T16:17:41Z,newsweek,1,77,55,0,0,0.0,,,,,,,
2026-09-04T16:17:41Z,bbc,1,32,55,0,0,0.0,,,,,,,
2026-09-04T16:17:41Z,guardian,1,43,55,0,0,0.0,,,,,,,
2026-09-04T16:17:41Z,thetimes,1,97,55,0,0,0.0,,,,,,,
2026-09-04T16:17:41Z,dailymail,1,408,55,0,0,0.0,,,,,,,
2026-09-04T16:17:41Z,dw,1,45,55,1,1,0.01818,-1.0,,,,,,
2026-09-04T16:17:41Z,ap,0,0,0,0,0,,,,,,,,
2026-09-04T16:17:41Z,lemonde,1,39,55,0,0,0.0,,,,,,,
2026-09-04T16:17:41Z,lefigaro,1,186,55,0,0,0.0,,,,,,,
2026-09-04T16:17:41Z,spiegel,1,176,55,0,0,0.0,,,,,,,
2026-09-04T16:17:41Z,bild,1,184,55,0,0,0.0,,,,,,,
2026-09-04T16:17:41Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-04T16:17:41Z,corriere,1,249,55,0,0,0.0,,,,,,,
2026-09-04T16:17:41Z,cbc,1,32,55,0,0,0.0,,,,,,,
2026-09-04T16:17:41Z,abcau,1,80,55,0,0,0.0,,,,,,,
2026-09-04T16:35:06Z,nyt,1,36,55,1,3,0.05455,0.0,,,,,,
2026-09-04T16:35:06Z,usatoday,1,26,55,0,0,0.0,,,,,,,
2026-09-04T16:35:06Z,nypost,1,158,55,0,0,0.0,,,,,,,
2026-09-04T16:35:06Z,cnn,1,46,55,0,0,0.0,,,,,,,
2026-09-04T16:35:06Z,foxnews,1,125,55,0,0,0.0,,,,,,,
2026-09-04T16:35:06Z,nbcnews,1,55,55,0,0,0.0,,,,,,,
2026-09-04T16:35:06Z,newsweek,1,77,55,0,0,0.0,,,,,,,
2026-09-04T16:35:06Z,bbc,1,33,55,0,0,0.0,,,,,,,
2026-09-04T16:35:06Z,guardian,1,44,55,0,0,0.0,,,,,,,
2026-09-04T16:35:06Z,thetimes,1,97,55,0,0,0.0,,,,,,,
2026-09-04T16:35:06Z,dailymail,1,414,55,0,0,0.0,,,,,,,
2026-09-04T16:35:06Z,dw,1,45,55,1,1,0.01818,-1.0,,,,,,
2026-09-04T16:35:06Z,ap,0,0,0,0,0,,,,,,,,
2026-09-04T16:35:06Z,lemonde,1,243,55,0,0,0.0,,,,,,,
2026-09-04T16:35:06Z,lefigaro,1,179,55,0,0,0.0,,,,,,,
2026-09-04T16:35:06Z,spiegel,1,176,55,0,0,0.0,,,,,,,
2026-09-04T16:35:06Z,bild,1,183,55,0,0,0.0,,,,,,,
2026-09-04T16:35:06Z,elpais,1,113,55,1,1,0.01818,-1.0,,,,,,
2026-09-04T16:35:06Z,corriere,1,246,55,0,0,0.0,,,,,,,
2026-09-04T16:35:06Z,cbc,1,32,55,0,0,0.0,,,,,,,
2026-09-04T16:35:06Z,abcau,1,80,55,0,0,0.0,,,,,,,
2026-09-04T16:45:24Z,nyt,1,37,55,1,3,0.05455,0.0,,,,,,
2026-09-04T16:45:24Z,usatoday,1,26,55,0,0,0.0,,,,,,,
2026-09-04T16:45:24Z,nypost,1,157,55,0,0,0.0,,,,,,,
2026-09-04T16:45:24Z,cnn,1,46,55,0,0,0.0,,,,,,,
2026-09-04T16:45:24Z,foxnews,1,126,55,0,0,0.0,,,,,,,
2026-09-04T16:45:24Z,nbcnews,1,55,55,0,0,0.0,,,,,,,
2026-09-04T16:45:24Z,newsweek,1,77,55,0,0,0.0,,,,,,,
2026-09-04T16:45:24Z,bbc,1,34,55,0,0,0.0,,,,,,,
2026-09-04T16:45:24Z,guardian,1,44,55,0,0,0.0,,,,,,,
2026-09-04T16:45:24Z,thetimes,1,97,55,0,0,0.0,,,,,,,
2026-09-04T16:45:24Z,dailymail,1,417,55,0,0,0.0,,,,,,,
2026-09-04T16:45:24Z,dw,1,45,55,1,1,0.01818,-1.0,,,,,,
2026-09-04T16:45:24Z,ap,0,0,0,0,0,,,,,,,,
2026-09-04T16:45:24Z,lemonde,1,38,55,0,0,0.0,,,,,,,
2026-09-04T16:45:24Z,lefigaro,1,180,55,0,0,0.0,,,,,,,
2026-09-04T16:45:24Z,spiegel,1,177,55,0,0,0.0,,,,,,,
2026-09-04T16:45:24Z,bild,1,183,55,0,0,0.0,,,,,,,
2026-09-04T16:45:24Z,elpais,1,106,55,0,0,0.0,,,,,,,
2026-09-04T16:45:24Z,corriere,1,249,55,0,0,0.0,,,,,,,
2026-09-04T16:45:24Z,cbc,1,32,55,0,0,0.0,,,,,,,
2026-09-04T16:45:24Z,abcau,1,80,55,0,0,0.0,,,,,,,
2026-09-04T17:45:26Z,nyt,1,38,55,1,3,0.05455,0.0,,,,,,
2026-09-04T17:45:26Z,usatoday,1,27,55,0,0,0.0,,,,,,,
2026-09-04T17:45:26Z,nypost,1,159,55,0,0,0.0,,,,,,,
2026-09-04T17:45:26Z,cnn,1,45,55,0,0,0.0,,,,,,,
2026-09-04T17:45:26Z,foxnews,1,127,55,0,0,0.0,,,,,,,
2026-09-04T17:45:26Z,nbcnews,1,57,55,0,0,0.0,,,,,,,
2026-09-04T17:45:26Z,newsweek,1,78,55,0,0,0.0,,,,,,,
2026-09-04T17:45:26Z,bbc,1,33,55,0,0,0.0,,,,,,,
2026-09-04T17:45:26Z,guardian,1,45,55,0,0,0.0,,,,,,,
2026-09-04T17:45:26Z,thetimes,1,101,55,0,0,0.0,,,,,,,
2026-09-04T17:45:26Z,dailymail,1,423,55,0,0,0.0,,,,,,,
2026-09-04T17:45:26Z,dw,1,45,55,1,1,0.01818,-1.0,,,,,,
2026-09-04T17:45:26Z,ap,0,0,0,0,0,,,,,,,,
2026-09-04T17:45:26Z,lemonde,1,38,55,0,0,0.0,,,,,,,
2026-09-04T17:45:26Z,lefigaro,1,189,55,0,0,0.0,,,,,,,
2026-09-04T17:45:26Z,spiegel,1,177,55,0,0,0.0,,,,,,,
2026-09-04T17:45:26Z,bild,1,183,55,0,0,0.0,,,,,,,
2026-09-04T17:45:26Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-04T17:45:26Z,corriere,1,248,55,0,0,0.0,,,,,,,
2026-09-04T17:45:26Z,cbc,1,32,55,0,0,0.0,,,,,,,
2026-09-04T17:45:26Z,abcau,1,80,55,0,0,0.0,,,,,,,
2026-09-04T18:45:22Z,nyt,1,39,55,1,3,0.05455,0.0,,,,,,
2026-09-04T18:45:22Z,usatoday,1,26,55,0,0,0.0,,,,,,,
2026-09-04T18:45:22Z,nypost,1,162,55,0,0,0.0,,,,,,,
2026-09-04T18:45:22Z,cnn,1,45,55,0,0,0.0,,,,,,,
2026-09-04T18:45:22Z,foxnews,1,128,55,0,0,0.0,,,,,,,
2026-09-04T18:45:22Z,nbcnews,1,60,55,0,0,0.0,,,,,,,
2026-09-04T18:45:22Z,newsweek,1,78,55,0,0,0.0,,,,,,,
2026-09-04T18:45:22Z,bbc,1,33,55,0,0,0.0,,,,,,,
2026-09-04T18:45:22Z,guardian,1,44,55,0,0,0.0,,,,,,,
2026-09-04T18:45:22Z,thetimes,1,100,55,0,0,0.0,,,,,,,
2026-09-04T18:45:22Z,dailymail,1,427,55,0,0,0.0,,,,,,,
2026-09-04T18:45:22Z,dw,1,44,55,1,1,0.01818,-1.0,,,,,,
2026-09-04T18:45:22Z,ap,0,0,0,0,0,,,,,,,,
2026-09-04T18:45:22Z,lemonde,1,38,55,0,0,0.0,,,,,,,
2026-09-04T18:45:22Z,lefigaro,1,197,55,0,0,0.0,,,,,,,
2026-09-04T18:45:22Z,spiegel,1,181,55,0,0,0.0,,,,,,,
2026-09-04T18:45:22Z,bild,1,183,55,0,0,0.0,,,,,,,
2026-09-04T18:45:22Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-04T18:45:22Z,corriere,1,248,55,0,0,0.0,,,,,,,
2026-09-04T18:45:22Z,cbc,1,33,55,0,0,0.0,,,,,,,
2026-09-04T18:45:22Z,abcau,1,83,55,0,0,0.0,,,,,,,
2026-09-04T19:07:51Z,nyt,1,37,55,1,3,0.05455,0.0,,,,,,
2026-09-04T19:07:51Z,usatoday,1,26,55,0,0,0.0,,,,,,,
2026-09-04T19:07:51Z,nypost,1,161,55,0,0,0.0,,,,,,,
2026-09-04T19:07:51Z,cnn,1,45,55,0,0,0.0,,,,,,,
2026-09-04T19:07:51Z,foxnews,1,129,55,0,0,0.0,,,,,,,
2026-09-04T19:07:51Z,nbcnews,1,54,55,0,0,0.0,,,,,,,
2026-09-04T19:07:51Z,newsweek,1,78,55,0,0,0.0,,,,,,,
2026-09-04T19:07:51Z,bbc,1,34,55,0,0,0.0,,,,,,,
2026-09-04T19:07:51Z,guardian,1,46,55,0,0,0.0,,,,,,,
2026-09-04T19:07:51Z,thetimes,1,100,55,0,0,0.0,,,,,,,
2026-09-04T19:07:51Z,dailymail,1,429,55,0,0,0.0,,,,,,,
2026-09-04T19:07:51Z,dw,1,44,55,1,1,0.01818,-1.0,,,,,,
2026-09-04T19:07:51Z,ap,0,0,0,0,0,,,,,,,,
2026-09-04T19:07:51Z,lemonde,1,36,55,0,0,0.0,,,,,,,
2026-09-04T19:07:51Z,lefigaro,1,190,55,0,0,0.0,,,,,,,
2026-09-04T19:07:51Z,spiegel,1,179,55,0,0,0.0,,,,,,,
2026-09-04T19:07:51Z,bild,1,181,55,0,0,0.0,,,,,,,
2026-09-04T19:07:51Z,elpais,1,108,55,0,0,0.0,,,,,,,
2026-09-04T19:07:51Z,corriere,1,248,55,0,0,0.0,,,,,,,
2026-09-04T19:07:51Z,cbc,1,33,55,0,0,0.0,,,,,,,
2026-09-04T19:07:51Z,abcau,1,81,55,0,0,0.0,,,,,,,
2026-09-04T19:31:18Z,nyt,1,37,55,1,3,0.05455,0.0,,,,,,
2026-09-04T19:31:18Z,usatoday,1,26,55,0,0,0.0,,,,,,,
2026-09-04T19:31:18Z,nypost,1,125,55,0,0,0.0,,,,,,,
2026-09-04T19:31:18Z,cnn,1,45,55,0,0,0.0,,,,,,,
2026-09-04T19:31:18Z,foxnews,1,131,55,0,0,0.0,,,,,,,
2026-09-04T19:31:18Z,nbcnews,1,55,55,0,0,0.0,,,,,,,
2026-09-04T19:31:18Z,newsweek,1,78,55,0,0,0.0,,,,,,,
2026-09-04T19:31:18Z,bbc,1,34,55,0,0,0.0,,,,,,,
2026-09-04T19:31:18Z,guardian,1,46,55,0,0,0.0,,,,,,,
2026-09-04T19:31:18Z,thetimes,1,102,55,0,0,0.0,,,,,,,
2026-09-04T19:31:18Z,dailymail,1,432,55,0,0,0.0,,,,,,,
2026-09-04T19:31:18Z,dw,1,44,55,1,1,0.01818,-1.0,,,,,,
2026-09-04T19:31:18Z,ap,0,0,0,0,0,,,,,,,,
2026-09-04T19:31:18Z,lemonde,1,38,55,0,0,0.0,,,,,,,
2026-09-04T19:31:18Z,lefigaro,1,189,55,0,0,0.0,,,,,,,
2026-09-04T19:31:18Z,spiegel,1,179,55,0,0,0.0,,,,,,,
2026-09-04T19:31:18Z,bild,1,181,55,0,0,0.0,,,,,,,
2026-09-04T19:31:18Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-04T19:31:18Z,corriere,1,248,55,0,0,0.0,,,,,,,
2026-09-04T19:31:18Z,cbc,1,33,55,0,0,0.0,,,,,,,
2026-09-04T19:31:18Z,abcau,1,76,55,0,0,0.0,,,,,,,
2026-09-04T19:45:25Z,nyt,1,37,55,1,3,0.05455,0.0,,,,,,
2026-09-04T19:45:25Z,usatoday,1,26,55,0,0,0.0,,,,,,,
2026-09-04T19:45:25Z,nypost,1,162,55,0,0,0.0,,,,,,,
2026-09-04T19:45:25Z,cnn,1,45,55,0,0,0.0,,,,,,,
2026-09-04T19:45:25Z,foxnews,1,133,55,0,0,0.0,,,,,,,
2026-09-04T19:45:25Z,nbcnews,1,53,55,0,0,0.0,,,,,,,
2026-09-04T19:45:25Z,newsweek,1,78,55,0,0,0.0,,,,,,,
2026-09-04T19:45:25Z,bbc,1,33,55,0,0,0.0,,,,,,,
2026-09-04T19:45:25Z,guardian,1,46,55,0,0,0.0,,,,,,,
2026-09-04T19:45:25Z,thetimes,1,101,55,0,0,0.0,,,,,,,
2026-09-04T19:45:25Z,dailymail,1,364,55,0,0,0.0,,,,,,,
2026-09-04T19:45:25Z,dw,1,44,55,1,1,0.01818,-1.0,,,,,,
2026-09-04T19:45:25Z,ap,0,0,0,0,0,,,,,,,,
2026-09-04T19:45:25Z,lemonde,1,36,55,0,0,0.0,,,,,,,
2026-09-04T19:45:25Z,lefigaro,1,191,55,0,0,0.0,,,,,,,
2026-09-04T19:45:25Z,spiegel,1,178,55,0,0,0.0,,,,,,,
2026-09-04T19:45:25Z,bild,1,181,55,0,0,0.0,,,,,,,
2026-09-04T19:45:25Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-04T19:45:25Z,corriere,1,248,55,0,0,0.0,,,,,,,
2026-09-04T19:45:25Z,cbc,1,33,55,0,0,0.0,,,,,,,
2026-09-04T19:45:25Z,abcau,1,77,55,0,0,0.0,,,,,,,
2026-09-04T20:45:25Z,nyt,1,39,55,1,3,0.05455,0.0,,,,,,
2026-09-04T20:45:25Z,usatoday,1,26,55,0,0,0.0,,,,,,,
2026-09-04T20:45:25Z,nypost,1,166,55,0,0,0.0,,,,,,,
2026-09-04T20:45:25Z,cnn,1,45,55,0,0,0.0,,,,,,,
2026-09-04T20:45:25Z,foxnews,1,135,55,0,0,0.0,,,,,,,
2026-09-04T20:45:25Z,nbcnews,1,52,55,0,0,0.0,,,,,,,
2026-09-04T20:45:25Z,newsweek,1,79,55,0,0,0.0,,,,,,,
2026-09-04T20:45:25Z,bbc,1,33,55,0,0,0.0,,,,,,,
2026-09-04T20:45:25Z,guardian,1,44,55,1,1,0.01818,1.0,,,,,,
2026-09-04T20:45:25Z,thetimes,1,101,55,0,0,0.0,,,,,,,
2026-09-04T20:45:25Z,dailymail,1,364,55,0,0,0.0,,,,,,,
2026-09-04T20:45:25Z,dw,1,44,55,1,1,0.01818,-1.0,,,,,,
2026-09-04T20:45:25Z,ap,0,0,0,0,0,,,,,,,,
2026-09-04T20:45:25Z,lemonde,1,37,55,0,0,0.0,,,,,,,
2026-09-04T20:45:25Z,lefigaro,1,187,55,0,0,0.0,,,,,,,
2026-09-04T20:45:25Z,spiegel,1,178,55,0,0,0.0,,,,,,,
2026-09-04T20:45:25Z,bild,1,182,55,0,0,0.0,,,,,,,
2026-09-04T20:45:25Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-04T20:45:25Z,corriere,1,241,55,0,0,0.0,,,,,,,
2026-09-04T20:45:25Z,cbc,1,33,55,0,0,0.0,,,,,,,
2026-09-04T20:45:25Z,abcau,1,76,55,0,0,0.0,,,,,,,
2026-09-04T21:45:26Z,nyt,1,36,55,0,0,0.0,,,,,,,
2026-09-04T21:45:26Z,usatoday,1,25,55,0,0,0.0,,,,,,,
2026-09-04T21:45:26Z,nypost,1,164,55,0,0,0.0,,,,,,,
2026-09-04T21:45:26Z,cnn,1,45,55,0,0,0.0,,,,,,,
2026-09-04T21:45:26Z,foxnews,1,136,55,0,0,0.0,,,,,,,
2026-09-04T21:45:26Z,nbcnews,1,55,55,0,0,0.0,,,,,,,
2026-09-04T21:45:26Z,newsweek,1,79,55,0,0,0.0,,,,,,,
2026-09-04T21:45:26Z,bbc,1,34,55,0,0,0.0,,,,,,,
2026-09-04T21:45:26Z,guardian,1,46,55,1,1,0.01818,1.0,,,,,,
2026-09-04T21:45:26Z,thetimes,1,105,55,0,0,0.0,,,,,,,
2026-09-04T21:45:26Z,dailymail,1,373,55,0,0,0.0,,,,,,,
2026-09-04T21:45:26Z,dw,1,43,55,1,1,0.01818,-1.0,,,,,,
2026-09-04T21:45:26Z,ap,0,0,0,0,0,,,,,,,,
2026-09-04T21:45:26Z,lemonde,1,37,55,0,0,0.0,,,,,,,
2026-09-04T21:45:26Z,lefigaro,1,175,55,0,0,0.0,,,,,,,
2026-09-04T21:45:26Z,spiegel,1,171,55,0,0,0.0,,,,,,,
2026-09-04T21:45:26Z,bild,1,183,55,0,0,0.0,,,,,,,
2026-09-04T21:45:26Z,elpais,1,108,55,0,0,0.0,,,,,,,
2026-09-04T21:45:26Z,corriere,1,237,55,0,0,0.0,,,,,,,
2026-09-04T21:45:26Z,cbc,1,29,55,0,0,0.0,,,,,,,
2026-09-04T21:45:26Z,abcau,1,75,55,0,0,0.0,,,,,,,
2026-09-04T21:46:20Z,nyt,1,36,55,0,0,0.0,,,,,,,
2026-09-04T21:46:20Z,usatoday,1,25,55,0,0,0.0,,,,,,,
2026-09-04T21:46:20Z,nypost,1,164,55,0,0,0.0,,,,,,,
2026-09-04T21:46:20Z,cnn,1,45,55,0,0,0.0,,,,,,,
2026-09-04T21:46:20Z,foxnews,1,136,55,0,0,0.0,,,,,,,
2026-09-04T21:46:20Z,nbcnews,1,55,55,0,0,0.0,,,,,,,
2026-09-04T21:46:20Z,newsweek,1,79,55,0,0,0.0,,,,,,,
2026-09-04T21:46:20Z,bbc,1,34,55,0,0,0.0,,,,,,,
2026-09-04T21:46:20Z,guardian,1,46,55,1,1,0.01818,1.0,,,,,,
2026-09-04T21:46:20Z,thetimes,1,105,55,0,0,0.0,,,,,,,
2026-09-04T21:46:20Z,dailymail,1,373,55,0,0,0.0,,,,,,,
2026-09-04T21:46:20Z,dw,1,43,55,1,1,0.01818,-1.0,,,,,,
2026-09-04T21:46:20Z,ap,0,0,0,0,0,,,,,,,,
2026-09-04T21:46:20Z,lemonde,1,36,55,0,0,0.0,,,,,,,
2026-09-04T21:46:20Z,lefigaro,1,175,55,0,0,0.0,,,,,,,
2026-09-04T21:46:20Z,spiegel,1,171,55,0,0,0.0,,,,,,,
2026-09-04T21:46:20Z,bild,1,183,55,0,0,0.0,,,,,,,
2026-09-04T21:46:20Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-04T21:46:20Z,corriere,1,237,55,0,0,0.0,,,,,,,
2026-09-04T21:46:20Z,cbc,1,29,55,0,0,0.0,,,,,,,
2026-09-04T21:46:20Z,abcau,1,75,55,0,0,0.0,,,,,,,
2026-09-04T22:19:59Z,nyt,1,38,55,0,0,0.0,,,,,,,
2026-09-04T22:19:59Z,usatoday,1,25,55,0,0,0.0,,,,,,,
2026-09-04T22:19:59Z,nypost,1,165,55,0,0,0.0,,,,,,,
2026-09-04T22:19:59Z,cnn,1,45,55,0,0,0.0,,,,,,,
2026-09-04T22:19:59Z,foxnews,1,135,55,0,0,0.0,,,,,,,
2026-09-04T22:19:59Z,nbcnews,1,60,55,0,0,0.0,,,,,,,
2026-09-04T22:19:59Z,newsweek,1,79,55,0,0,0.0,,,,,,,
2026-09-04T22:19:59Z,bbc,1,33,55,0,0,0.0,,,,,,,
2026-09-04T22:19:59Z,guardian,1,44,55,1,1,0.01818,1.0,,,,,,
2026-09-04T22:19:59Z,thetimes,1,100,55,0,0,0.0,,,,,,,
2026-09-04T22:19:59Z,dailymail,1,377,55,0,0,0.0,,,,,,,
2026-09-04T22:19:59Z,dw,1,43,55,1,1,0.01818,-1.0,,,,,,
2026-09-04T22:19:59Z,ap,0,0,0,0,0,,,,,,,,
2026-09-04T22:19:59Z,lemonde,1,37,55,0,0,0.0,,,,,,,
2026-09-04T22:19:59Z,lefigaro,1,176,55,0,0,0.0,,,,,,,
2026-09-04T22:19:59Z,spiegel,1,170,55,0,0,0.0,,,,,,,
2026-09-04T22:19:59Z,bild,1,183,55,0,0,0.0,,,,,,,
2026-09-04T22:19:59Z,elpais,1,109,55,0,0,0.0,,,,,,,
2026-09-04T22:19:59Z,corriere,1,234,55,0,0,0.0,,,,,,,
2026-09-04T22:19:59Z,cbc,1,29,55,0,0,0.0,,,,,,,
2026-09-04T22:19:59Z,abcau,1,75,55,0,0,0.0,,,,,,,
2026-09-04T22:45:23Z,nyt,1,38,55,0,0,0.0,,,,,,,
2026-09-04T22:45:23Z,usatoday,1,24,55,0,0,0.0,,,,,,,
2026-09-04T22:45:23Z,nypost,1,124,55,0,0,0.0,,,,,,,
2026-09-04T22:45:23Z,cnn,1,45,55,0,0,0.0,,,,,,,
2026-09-04T22:45:23Z,foxnews,1,135,55,0,0,0.0,,,,,,,
2026-09-04T22:45:23Z,nbcnews,1,59,55,0,0,0.0,,,,,,,
2026-09-04T22:45:23Z,newsweek,1,79,55,0,0,0.0,,,,,,,
2026-09-04T22:45:23Z,bbc,1,33,55,0,0,0.0,,,,,,,
2026-09-04T22:45:23Z,guardian,1,42,55,1,1,0.01818,1.0,,,,,,
2026-09-04T22:45:23Z,thetimes,1,100,55,0,0,0.0,,,,,,,
2026-09-04T22:45:23Z,dailymail,1,377,55,0,0,0.0,,,,,,,
2026-09-04T22:45:23Z,dw,1,43,55,1,1,0.01818,-1.0,,,,,,
2026-09-04T22:45:23Z,ap,0,0,0,0,0,,,,,,,,
2026-09-04T22:45:23Z,lemonde,1,38,55,0,0,0.0,,,,,,,
2026-09-04T22:45:23Z,lefigaro,1,176,55,0,0,0.0,,,,,,,
2026-09-04T22:45:23Z,spiegel,1,170,55,0,0,0.0,,,,,,,
2026-09-04T22:45:23Z,bild,1,183,55,0,0,0.0,,,,,,,
2026-09-04T22:45:23Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-04T22:45:23Z,corriere,1,235,55,0,0,0.0,,,,,,,
2026-09-04T22:45:23Z,cbc,1,28,55,0,0,0.0,,,,,,,
2026-09-04T22:45:23Z,abcau,1,74,55,0,0,0.0,,,,,,,
2026-09-04T23:45:21Z,nyt,1,40,55,0,0,0.0,,,,,,,
2026-09-04T23:45:21Z,usatoday,1,24,55,0,0,0.0,,,,,,,
2026-09-04T23:45:21Z,nypost,1,166,55,0,0,0.0,,,,,,,
2026-09-04T23:45:21Z,cnn,1,47,55,0,0,0.0,,,,,,,
2026-09-04T23:45:21Z,foxnews,1,134,55,0,0,0.0,,,,,,,
2026-09-04T23:45:21Z,nbcnews,1,61,55,0,0,0.0,,,,,,,
2026-09-04T23:45:21Z,newsweek,1,79,55,0,0,0.0,,,,,,,
2026-09-04T23:45:21Z,bbc,1,30,55,0,0,0.0,,,,,,,
2026-09-04T23:45:21Z,guardian,1,40,55,1,3,0.05455,1.0,,,,,,
2026-09-04T23:45:21Z,thetimes,1,0,0,0,0,,,,,,,,
2026-09-04T23:45:21Z,dailymail,1,378,55,0,0,0.0,,,,,,,
2026-09-04T23:45:21Z,dw,1,44,55,1,1,0.01818,-1.0,,,,,,
2026-09-04T23:45:21Z,ap,0,0,0,0,0,,,,,,,,
2026-09-04T23:45:21Z,lemonde,1,37,55,0,0,0.0,,,,,,,
2026-09-04T23:45:21Z,lefigaro,1,176,55,0,0,0.0,,,,,,,
2026-09-04T23:45:21Z,spiegel,1,171,55,0,0,0.0,,,,,,,
2026-09-04T23:45:21Z,bild,1,184,55,0,0,0.0,,,,,,,
2026-09-04T23:45:21Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-04T23:45:21Z,corriere,1,245,55,0,0,0.0,,,,,,,
2026-09-04T23:45:21Z,cbc,1,27,55,0,0,0.0,,,,,,,
2026-09-04T23:45:21Z,abcau,1,79,55,0,0,0.0,,,,,,,
2026-09-05T00:22:01Z,nyt,1,40,55,0,0,0.0,,,,,,,
2026-09-05T00:22:01Z,usatoday,1,23,55,0,0,0.0,,,,,,,
2026-09-05T00:22:01Z,nypost,1,166,55,0,0,0.0,,,,,,,
2026-09-05T00:22:01Z,cnn,1,47,55,0,0,0.0,,,,,,,
2026-09-05T00:22:01Z,foxnews,1,131,55,0,0,0.0,,,,,,,
2026-09-05T00:22:01Z,nbcnews,1,61,55,0,0,0.0,,,,,,,
2026-09-05T00:22:01Z,newsweek,1,79,55,0,0,0.0,,,,,,,
2026-09-05T00:22:01Z,bbc,1,30,55,0,0,0.0,,,,,,,
2026-09-05T00:22:01Z,guardian,1,40,55,2,13,0.23636,-0.538,,,,,,
2026-09-05T00:22:01Z,thetimes,1,0,0,0,0,,,,,,,,
2026-09-05T00:22:01Z,dailymail,1,389,55,0,0,0.0,,,,,,,
2026-09-05T00:22:01Z,dw,1,44,55,1,1,0.01818,-1.0,,,,,,
2026-09-05T00:22:01Z,ap,0,0,0,0,0,,,,,,,,
2026-09-05T00:22:01Z,lemonde,1,39,55,0,0,0.0,,,,,,,
2026-09-05T00:22:01Z,lefigaro,1,177,55,0,0,0.0,,,,,,,
2026-09-05T00:22:01Z,spiegel,1,171,55,0,0,0.0,,,,,,,
2026-09-05T00:22:01Z,bild,1,184,55,0,0,0.0,,,,,,,
2026-09-05T00:22:01Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-05T00:22:01Z,corriere,1,245,55,0,0,0.0,,,,,,,
2026-09-05T00:22:01Z,cbc,1,27,55,0,0,0.0,,,,,,,
2026-09-05T00:22:01Z,abcau,1,84,55,0,0,0.0,,,,,,,
2026-09-05T00:45:23Z,nyt,1,40,55,0,0,0.0,,,,,,,
2026-09-05T00:45:23Z,usatoday,1,23,55,0,0,0.0,,,,,,,
2026-09-05T00:45:23Z,nypost,1,165,55,0,0,0.0,,,,,,,
2026-09-05T00:45:23Z,cnn,1,47,55,0,0,0.0,,,,,,,
2026-09-05T00:45:23Z,foxnews,1,131,55,0,0,0.0,,,,,,,
2026-09-05T00:45:23Z,nbcnews,1,61,55,0,0,0.0,,,,,,,
2026-09-05T00:45:23Z,newsweek,1,79,55,0,0,0.0,,,,,,,
2026-09-05T00:45:23Z,bbc,1,32,55,0,0,0.0,,,,,,,
2026-09-05T00:45:23Z,guardian,1,40,55,2,13,0.23636,-0.538,,,,,,
2026-09-05T00:45:23Z,thetimes,1,99,55,0,0,0.0,,,,,,,
2026-09-05T00:45:23Z,dailymail,1,389,55,0,0,0.0,,,,,,,
2026-09-05T00:45:23Z,dw,1,44,55,1,1,0.01818,-1.0,,,,,,
2026-09-05T00:45:23Z,ap,0,0,0,0,0,,,,,,,,
2026-09-05T00:45:23Z,lemonde,1,37,55,0,0,0.0,,,,,,,
2026-09-05T00:45:23Z,lefigaro,1,177,55,0,0,0.0,,,,,,,
2026-09-05T00:45:23Z,spiegel,1,171,55,0,0,0.0,,,,,,,
2026-09-05T00:45:23Z,bild,1,184,55,0,0,0.0,,,,,,,
2026-09-05T00:45:23Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-05T00:45:23Z,corriere,1,245,55,0,0,0.0,,,,,,,
2026-09-05T00:45:23Z,cbc,1,32,55,0,0,0.0,,,,,,,
2026-09-05T00:45:23Z,abcau,1,83,55,0,0,0.0,,,,,,,
2026-09-05T00:54:02Z,nyt,1,40,55,0,0,0.0,,,,,,,
